ticker,date,title,distributor,gross,percent_yd,percent_lw,theaters,per_theater,total_gross,days_in_release,parent company,distributor address,distributorwebsite,release_date,year,title_key,weekday,release_month,release_weekday,is_weekend,days_since_release,average_theaters,average_daily_gross,average_daily_gross_per_theater,total_gross_by_average_theaters,avg_gross_monday,avg_gross_tuesday,avg_gross_wednesday,avg_gross_thursday,avg_gross_friday,avg_gross_saturday,avg_gross_sunday,avg_gross_weekend,avg_gross_weekday,gross_per_theater_by_total,weekly_gross_by_total,average_weekly_gross,average_weekly_gross_per_theater,id,original_title,popularity
Private,2015-04-30,The Gunman,Open Road,5595,0.04,0.15,100.0,56.0,10664749,42,Raven Capital Management,"Los Angeles, California, U.S",https://www.openroadfilms.com/,2015-03-19,2015,the gunman,3,3,3,0,42,1198.6666666666667,253922.59523809524,142.92857142857142,8897.176585094548,125440.33333333333,161073.66666666666,115473.83333333333,95626.83333333333,427367.3333333333,520627.1666666667,331849.0,426614.5,124403.66666666667,8897.176585094548,1777458.1666666667,1777458.1666666667,1000.4999999999999,301580,The Gunman,3.2992
Private,2015-04-30,The Gunman,Open Road,5595,0.04,0.15,100.0,56.0,10664749,42,Raven Capital Management,"Los Angeles, California, U.S",https://www.openroadfilms.com/,2015-03-19,2015,the gunman,3,3,3,0,42,1198.6666666666667,253922.59523809524,142.92857142857142,8897.176585094548,125440.33333333333,161073.66666666666,115473.83333333333,95626.83333333333,427367.3333333333,520627.1666666667,331849.0,426614.5,124403.66666666667,8897.176585094548,1777458.1666666667,1777458.1666666667,1000.4999999999999,1071642,The Gunman,3.6467
WBD,2009-10-02,The Hangover,Warner Bros.,171221,3.31,0.31,517.0,331.0,274774853,120,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2009-06-04,2009,the hangover,4,6,3,1,120,1938.3416666666667,2289790.441666667,831.4083333333333,141757.69820422097,1583915.705882353,1518506.4117647058,1425392.8823529412,1414840.4117647058,3223631.4444444445,3776530.294117647,3030784.117647059,3341340.596153846,1485663.8529411764,141757.69820422097,16163226.647058824,16028533.091666669,5819.858333333334,18785,The Hangover,18.215
WBD,2009-10-02,The Hangover,Warner Bros.,171221,3.31,0.31,517.0,331.0,274774853,120,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2009-06-04,2009,the hangover,4,6,3,1,120,1938.3416666666667,2289790.441666667,831.4083333333333,141757.69820422097,1583915.705882353,1518506.4117647058,1425392.8823529412,1414840.4117647058,3223631.4444444445,3776530.294117647,3030784.117647059,3341340.596153846,1485663.8529411764,141757.69820422097,16163226.647058824,16028533.091666669,5819.858333333334,806250,The Hangover,2.525
WBD,2011-09-15,The Hangover Part II,Warner Bros.,2101,0.05,-0.39,60.0,35.0,254464305,113,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2011-05-25,2011,the hangover part ii,3,5,2,0,113,1368.58407079646,2251896.5044247787,745.4159292035398,185932.53452958295,1582851.1875,978064.0625,825046.5625,2593186.705882353,3315966.125,3664948.4375,2781881.8125,3254265.4583333335,1511685.5846153847,185932.53452958295,15904019.0625,15763275.530973451,5217.911504424778,45243,The Hangover Part II,11.501
DIS,2008-09-04,The Happening,20th Century…,779,-0.2,-0.76,25.0,31.0,64490034,84,The Walt Disney Company,"10201 Pico Blvd, Los Angeles, California",https://www.20thcenturystudios.com/,2008-06-12,2008,the happening,3,6,3,0,84,953.9761904761905,767738.5,371.51190476190476,67601.30351660968,444491.8333333333,362234.0,315252.6666666667,300731.0,1518311.5833333333,1408246.5833333333,1024901.8333333334,1317153.3333333333,355677.375,67601.30351660968,5374169.5,5374169.5,2600.5833333333335,8645,The Happening,7.8837
DIS,2008-09-04,The Happening,20th Century…,779,-0.2,-0.76,25.0,31.0,64490034,84,The Walt Disney Company,"10201 Pico Blvd, Los Angeles, California",https://www.20thcenturystudios.com/,2008-06-12,2008,the happening,3,6,3,0,84,953.9761904761905,767738.5,371.51190476190476,67601.30351660968,444491.8333333333,362234.0,315252.6666666667,300731.0,1518311.5833333333,1408246.5833333333,1024901.8333333334,1317153.3333333333,355677.375,67601.30351660968,5374169.5,5374169.5,2600.5833333333335,76018,The Happening,1.3353
DIS,2008-09-04,The Happening,20th Century…,779,-0.2,-0.76,25.0,31.0,64490034,84,The Walt Disney Company,"10201 Pico Blvd, Los Angeles, California",https://www.20thcenturystudios.com/,2008-06-12,2008,the happening,3,6,3,0,84,953.9761904761905,767738.5,371.51190476190476,67601.30351660968,444491.8333333333,362234.0,315252.6666666667,300731.0,1518311.5833333333,1408246.5833333333,1024901.8333333334,1317153.3333333333,355677.375,67601.30351660968,5374169.5,5374169.5,2600.5833333333335,1118116,The Happening,0.0453
EMWPF,2018-09-27,The Happytime Murders,STX Entertai…,2953,-0.07,-0.64,123.0,24.0,20706452,35,Eros Media World Plc,"3900 West Alameda Avenue 32nd Floor Burbank, CA 91505 United States",https://www.stxentertainment.com/,2018-08-23,2018,the happytime murders,3,8,3,0,35,1777.4444444444443,601568.1111111111,224.88888888888889,11649.563543164344,399764.8,321246.8,202137.0,311136.5,1096004.0,1115835.8,822938.2,1011592.6666666666,308693.4285714286,11649.563543164344,4141290.4,4210976.777777778,1574.2222222222222,412988,The Happytime Murders,2.9782
DIS,2018-12-27,The Hate U Give,20th Century…,6428,0.11,-0.4,37.0,174.0,29643687,84,The Walt Disney Company,"10201 Pico Blvd, Los Angeles, California",https://www.20thcenturystudios.com/,2018-10-04,2018,the hate u give,3,10,3,0,84,750.2619047619048,352901.03571428574,593.7261904761905,39511.118466567226,163115.91666666666,225649.25,137029.16666666666,121435.75,548617.75,781738.0,492721.4166666667,607692.3888888889,161807.52083333334,39511.118466567226,2470307.25,2470307.25,4156.083333333333,470044,The Hate U Give,6.7127
Private,2016-04-22,The Hateful Eight,Weinstein Co.,535,-0.9,-0.96,9.0,59.0,54114907,120,Weinstein Co.,"99 Hudson Street, New York City, New York, United States",https://weinsteinco.tumblr.com/,2015-12-24,2016,the hateful eight,4,12,3,1,120,679.7666666666667,450957.55833333335,834.7,79608.06208012553,252886.29411764705,260623.0,371177.29411764705,338134.0588235294,673478.1111111111,762892.2941176471,484422.4117647059,640903.0,305705.1617647059,79608.06208012553,3183229.8235294116,3156702.908333333,5842.900000000001,273248,The Hateful Eight,9.0499
LGF.A,2009-04-26,The Haunting in Connecticut,Lionsgate,319304,-0.52,-0.54,1675.0,191.0,54207345,31,Lionsgate,"Santa Monica, California, U.S.",http://www.lionsgate.com/,2009-03-26,2009,the haunting in connecticut,6,3,3,1,31,2519.516129032258,1748624.0322580645,661.4516129032259,21514.98233147686,756055.0,730009.5,637992.25,677869.75,3473633.4,3390071.8,1736222.6,2866642.6,700481.625,21514.98233147686,13551836.25,12240368.225806452,4630.161290322581,18781,The Haunting in Connecticut,3.9118
PARA,2006-09-04,The Heart of the Game,Miramax,560,0.0,0.0,10.0,56.0,444687,88,Paramount Global,"1901 Avenue of the Stars, Fl 20, Los Angeles, California 90067, US",https://www.miramax.com/,2006-06-08,2006,the heart of the game,0,6,3,0,88,10.0,560.0,56.0,44468.7,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,44468.7,37057.25,3920.0,392.0,14274,The Heart of the Game,3.0509
PARA,2006-09-04,The Heart of the Game,Miramax,560,0.0,0.0,10.0,56.0,444687,88,Paramount Global,"1901 Avenue of the Stars, Fl 20, Los Angeles, California 90067, US",https://www.miramax.com/,2006-06-08,2006,the heart of the game,0,6,3,0,88,10.0,560.0,56.0,44468.7,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,44468.7,37057.25,3920.0,392.0,1493396,The Heart of The Game,0.1075
Private,2011-02-10,The Heart Specialist,Freestyle Re…,1420,-0.16,-0.68,56.0,25.0,1103037,28,"Entertainment Studios, Inc","Los Angeles, California, U.S.",https://www.freestyledigitalmedia.tv/,2011-01-13,2011,the heart specialist,3,1,3,0,28,222.5,39394.17857142857,140.60714285714286,4957.469662921349,32381.5,10450.5,13085.25,12460.0,63159.0,97087.25,47135.75,69127.33333333333,17094.3125,4957.469662921349,275759.25,275759.25,984.25,77430,The Heart Specialist,1.2527
Private,2011-02-10,The Heart Specialist,Freestyle Re…,1420,-0.16,-0.68,56.0,25.0,1103037,28,"Entertainment Studios, Inc","Los Angeles, California, U.S.",https://www.freestyledigitalmedia.tv/,2011-01-13,2011,the heart specialist,3,1,3,0,28,222.5,39394.17857142857,140.60714285714286,4957.469662921349,32381.5,10450.5,13085.25,12460.0,63159.0,97087.25,47135.75,69127.33333333333,17094.3125,4957.469662921349,275759.25,275759.25,984.25,915911,The Heart Specialist,0.2783
PARA,2007-12-06,The Heartbreak Kid,Paramount Pi…,4220,0.02,-0.39,129.0,33.0,36787257,63,Paramount Global,"1515 Broadway, New York City, New York, 10036, United States",http://www.paramount.com/,2007-10-04,2007,the heartbreak kid,3,10,3,0,63,1389.0,583924.7142857143,247.11111111111111,26484.70626349892,300005.3333333333,254856.11111111112,233844.55555555556,228077.55555555556,1000908.6666666666,1263788.7777777778,805992.0,1023563.1481481482,254195.88888888888,26484.70626349892,4087473.0,4087473.0,1729.7777777777778,9038,The Heartbreak Kid,7.2008
PARA,2007-12-06,The Heartbreak Kid,Paramount Pi…,4220,0.02,-0.39,129.0,33.0,36787257,63,Paramount Global,"1515 Broadway, New York City, New York, 10036, United States",http://www.paramount.com/,2007-10-04,2007,the heartbreak kid,3,10,3,0,63,1389.0,583924.7142857143,247.11111111111111,26484.70626349892,300005.3333333333,254856.11111111112,233844.55555555556,228077.55555555556,1000908.6666666666,1263788.7777777778,805992.0,1023563.1481481482,254195.88888888888,26484.70626349892,4087473.0,4087473.0,1729.7777777777778,40687,The Heartbreak Kid,3.8329
PARA,2007-12-06,The Heartbreak Kid,Paramount Pi…,4220,0.02,-0.39,129.0,33.0,36787257,63,Paramount Global,"1515 Broadway, New York City, New York, 10036, United States",http://www.paramount.com/,2007-10-04,2007,the heartbreak kid,3,10,3,0,63,1389.0,583924.7142857143,247.11111111111111,26484.70626349892,300005.3333333333,254856.11111111112,233844.55555555556,228077.55555555556,1000908.6666666666,1263788.7777777778,805992.0,1023563.1481481482,254195.88888888888,26484.70626349892,4087473.0,4087473.0,1729.7777777777778,101310,The Heartbreak Kid,3.7798
DIS,2013-10-25,The Heat,20th Century…,13703,1.0,-0.46,80.0,171.0,159443531,120,The Walt Disney Company,"10201 Pico Blvd, Los Angeles, California",https://www.20thcenturystudios.com/,2013-06-27,2013,the heat,4,6,3,1,120,1214.4545454545455,1325979.5950413223,554.2396694214876,131288.18332210495,782402.8235294118,870916.2941176471,780256.8823529412,825712.6666666666,1923350.9444444445,2384112.0,1709393.5294117648,2004036.75,814980.0,131288.18332210495,9379031.235294119,9281857.165289257,3879.6776859504134,136795,The Heat,9.5903
DIS,2013-10-25,The Heat,20th Century…,13703,1.0,-0.46,80.0,171.0,159443531,120,The Walt Disney Company,"10201 Pico Blvd, Los Angeles, California",https://www.20thcenturystudios.com/,2013-06-27,2013,the heat,4,6,3,1,120,1214.4545454545455,1325979.5950413223,554.2396694214876,131288.18332210495,782402.8235294118,870916.2941176471,780256.8823529412,825712.6666666666,1923350.9444444445,2384112.0,1709393.5294117648,2004036.75,814980.0,131288.18332210495,9379031.235294119,9281857.165289257,3879.6776859504134,1096627,The Heat,1.0088
SNE,2017-10-06,The Hero,The Orchard,378,0.0,2.41,2.0,189.0,4076744,120,Sony Corporation,"25 Madison Ave Fl 22, New York City, New York, 10010, United States",http://theorchard.com/,2017-06-08,2017,the hero,4,6,3,1,120,116.60550458715596,37401.321100917434,394.0,34961.848623131395,24265.625,32635.2,21786.266666666666,21895.466666666667,39976.166666666664,69133.66666666667,52477.6,52994.583333333336,25131.213114754097,34961.848623131395,239808.4705882353,261809.24770642203,2758.0,174719,The Hero,0.5479
SNE,2017-10-06,The Hero,The Orchard,378,0.0,2.41,2.0,189.0,4076744,120,Sony Corporation,"25 Madison Ave Fl 22, New York City, New York, 10010, United States",http://theorchard.com/,2017-06-08,2017,the hero,4,6,3,1,120,116.60550458715596,37401.321100917434,394.0,34961.848623131395,24265.625,32635.2,21786.266666666666,21895.466666666667,39976.166666666664,69133.66666666667,52477.6,52994.583333333336,25131.213114754097,34961.848623131395,239808.4705882353,261809.24770642203,2758.0,425751,The Hero,2.665
SNE,2017-10-06,The Hero,The Orchard,378,0.0,2.41,2.0,189.0,4076744,120,Sony Corporation,"25 Madison Ave Fl 22, New York City, New York, 10010, United States",http://theorchard.com/,2017-06-08,2017,the hero,4,6,3,1,120,116.60550458715596,37401.321100917434,394.0,34961.848623131395,24265.625,32635.2,21786.266666666666,21895.466666666667,39976.166666666664,69133.66666666667,52477.6,52994.583333333336,25131.213114754097,34961.848623131395,239808.4705882353,261809.24770642203,2758.0,479773,The Hero,1.3804
SNE,2017-10-06,The Hero,The Orchard,378,0.0,2.41,2.0,189.0,4076744,120,Sony Corporation,"25 Madison Ave Fl 22, New York City, New York, 10010, United States",http://theorchard.com/,2017-06-08,2017,the hero,4,6,3,1,120,116.60550458715596,37401.321100917434,394.0,34961.848623131395,24265.625,32635.2,21786.266666666666,21895.466666666667,39976.166666666664,69133.66666666667,52477.6,52994.583333333336,25131.213114754097,34961.848623131395,239808.4705882353,261809.24770642203,2758.0,685536,The Hero,0.1557
SNE,2017-10-06,The Hero,The Orchard,378,0.0,2.41,2.0,189.0,4076744,120,Sony Corporation,"25 Madison Ave Fl 22, New York City, New York, 10010, United States",http://theorchard.com/,2017-06-08,2017,the hero,4,6,3,1,120,116.60550458715596,37401.321100917434,394.0,34961.848623131395,24265.625,32635.2,21786.266666666666,21895.466666666667,39976.166666666664,69133.66666666667,52477.6,52994.583333333336,25131.213114754097,34961.848623131395,239808.4705882353,261809.24770642203,2758.0,819103,The Hero,0.5281
SNE,2017-10-06,The Hero,The Orchard,378,0.0,2.41,2.0,189.0,4076744,120,Sony Corporation,"25 Madison Ave Fl 22, New York City, New York, 10010, United States",http://theorchard.com/,2017-06-08,2017,the hero,4,6,3,1,120,116.60550458715596,37401.321100917434,394.0,34961.848623131395,24265.625,32635.2,21786.266666666666,21895.466666666667,39976.166666666664,69133.66666666667,52477.6,52994.583333333336,25131.213114754097,34961.848623131395,239808.4705882353,261809.24770642203,2758.0,985661,The Hero,1.397
SNE,2017-10-06,The Hero,The Orchard,378,0.0,2.41,2.0,189.0,4076744,120,Sony Corporation,"25 Madison Ave Fl 22, New York City, New York, 10010, United States",http://theorchard.com/,2017-06-08,2017,the hero,4,6,3,1,120,116.60550458715596,37401.321100917434,394.0,34961.848623131395,24265.625,32635.2,21786.266666666666,21895.466666666667,39976.166666666664,69133.66666666667,52477.6,52994.583333333336,25131.213114754097,34961.848623131395,239808.4705882353,261809.24770642203,2758.0,1098130,The Hero,1.8394
SNE,2017-10-06,The Hero,The Orchard,378,0.0,2.41,2.0,189.0,4076744,120,Sony Corporation,"25 Madison Ave Fl 22, New York City, New York, 10010, United States",http://theorchard.com/,2017-06-08,2017,the hero,4,6,3,1,120,116.60550458715596,37401.321100917434,394.0,34961.848623131395,24265.625,32635.2,21786.266666666666,21895.466666666667,39976.166666666664,69133.66666666667,52477.6,52994.583333333336,25131.213114754097,34961.848623131395,239808.4705882353,261809.24770642203,2758.0,1099458,The Hero,2.3866
SNE,2017-10-06,The Hero,The Orchard,378,0.0,2.41,2.0,189.0,4076744,120,Sony Corporation,"25 Madison Ave Fl 22, New York City, New York, 10010, United States",http://theorchard.com/,2017-06-08,2017,the hero,4,6,3,1,120,116.60550458715596,37401.321100917434,394.0,34961.848623131395,24265.625,32635.2,21786.266666666666,21895.466666666667,39976.166666666664,69133.66666666667,52477.6,52994.583333333336,25131.213114754097,34961.848623131395,239808.4705882353,261809.24770642203,2758.0,1121577,The Hero,0.337
Private,2023-09-27,The Hill,Briarcliff E…,21583,-0.32,-0.33,625.0,35.0,7646786,34,Briarcliff Entertainmen,"425 11th Street Santa Monica, CA 90402",https://www.briarcliffentertainment.com/,2023-08-24,2023,the hill,2,8,3,0,34,1185.375,232261.9375,162.09375,6450.942528735633,159649.4,162551.4,60596.0,100998.8,362500.0,446750.0,367400.0,390307.6923076923,124125.36842105263,6450.942528735633,1911696.5,1625833.5625,1134.65625,24395,The Hill,3.9382
Private,2023-09-27,The Hill,Briarcliff E…,21583,-0.32,-0.33,625.0,35.0,7646786,34,Briarcliff Entertainmen,"425 11th Street Santa Monica, CA 90402",https://www.briarcliffentertainment.com/,2023-08-24,2023,the hill,2,8,3,0,34,1185.375,232261.9375,162.09375,6450.942528735633,159649.4,162551.4,60596.0,100998.8,362500.0,446750.0,367400.0,390307.6923076923,124125.36842105263,6450.942528735633,1911696.5,1625833.5625,1134.65625,718795,The Hill,2.2448
Private,2023-09-27,The Hill,Briarcliff E…,21583,-0.32,-0.33,625.0,35.0,7646786,34,Briarcliff Entertainmen,"425 11th Street Santa Monica, CA 90402",https://www.briarcliffentertainment.com/,2023-08-24,2023,the hill,2,8,3,0,34,1185.375,232261.9375,162.09375,6450.942528735633,159649.4,162551.4,60596.0,100998.8,362500.0,446750.0,367400.0,390307.6923076923,124125.36842105263,6450.942528735633,1911696.5,1625833.5625,1134.65625,862557,The Hill,4.428
Private,2023-09-27,The Hill,Briarcliff E…,21583,-0.32,-0.33,625.0,35.0,7646786,34,Briarcliff Entertainmen,"425 11th Street Santa Monica, CA 90402",https://www.briarcliffentertainment.com/,2023-08-24,2023,the hill,2,8,3,0,34,1185.375,232261.9375,162.09375,6450.942528735633,159649.4,162551.4,60596.0,100998.8,362500.0,446750.0,367400.0,390307.6923076923,124125.36842105263,6450.942528735633,1911696.5,1625833.5625,1134.65625,1063463,The Hill,2.0523
Private,2023-09-27,The Hill,Briarcliff E…,21583,-0.32,-0.33,625.0,35.0,7646786,34,Briarcliff Entertainmen,"425 11th Street Santa Monica, CA 90402",https://www.briarcliffentertainment.com/,2023-08-24,2023,the hill,2,8,3,0,34,1185.375,232261.9375,162.09375,6450.942528735633,159649.4,162551.4,60596.0,100998.8,362500.0,446750.0,367400.0,390307.6923076923,124125.36842105263,6450.942528735633,1911696.5,1625833.5625,1134.65625,1546550,The Hill,0.1627
Private,2023-09-27,The Hill,Briarcliff E…,21583,-0.32,-0.33,625.0,35.0,7646786,34,Briarcliff Entertainmen,"425 11th Street Santa Monica, CA 90402",https://www.briarcliffentertainment.com/,2023-08-24,2023,the hill,2,8,3,0,34,1185.375,232261.9375,162.09375,6450.942528735633,159649.4,162551.4,60596.0,100998.8,362500.0,446750.0,367400.0,390307.6923076923,124125.36842105263,6450.942528735633,1911696.5,1625833.5625,1134.65625,1562191,The Hill,0.3707
Private,2025-10-23,The History of Sound,MUBI,1387,-0.61,0.23,14.0,99.0,841366,42,MUBI,"London, United Kingdom",http://mubi.com/,2025-09-11,2025,the history of sound,3,9,3,0,42,109.42857142857143,8902.714285714286,294.85714285714283,7688.723237597911,2814.0,0.0,0.0,9917.5,0.0,0.0,0.0,0.0,8902.714285714286,7688.723237597911,140227.66666666666,62319.0,2064.0,891584,The History of Sound,4.9876
SONY,2007-01-19,The Holiday,Sony Pictures,190000,0.0,0.0,719.0,264.0,62330000,43,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2006-12-07,2007,the holiday,4,12,3,1,43,2503.205882352941,1665949.205882353,643.4117647058823,24900.069322868323,1134232.0,1212914.8,1113288.2,1130790.8,2284364.8,3292876.75,1989645.25,2503993.230769231,1147160.0476190476,24900.069322868323,10388333.333333334,11661644.44117647,4503.882352941177,1581,The Holiday,6.2028
SONY,2007-01-19,The Holiday,Sony Pictures,190000,0.0,0.0,719.0,264.0,62330000,43,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2006-12-07,2007,the holiday,4,12,3,1,43,2503.205882352941,1665949.205882353,643.4117647058823,24900.069322868323,1134232.0,1212914.8,1113288.2,1130790.8,2284364.8,3292876.75,1989645.25,2503993.230769231,1147160.0476190476,24900.069322868323,10388333.333333334,11661644.44117647,4503.882352941177,1271831,The Holiday,0.0071
Private,2025-08-07,The Home,Roadside Att…,6562,-0.7,-0.86,412.0,16.0,1574964,14,Roadside Attractions,"Los Angeles, California, United States",http://www.roadsideattractions.com/,2025-07-24,2025,the home,3,7,3,0,14,713.5,27273.0,31.5,2207.377715487036,0.0,0.0,0.0,27273.0,0.0,0.0,0.0,0.0,27273.0,2207.377715487036,787482.0,190911.0,220.5,338627,The Home,0.0143
Private,2025-08-07,The Home,Roadside Att…,6562,-0.7,-0.86,412.0,16.0,1574964,14,Roadside Attractions,"Los Angeles, California, United States",http://www.roadsideattractions.com/,2025-07-24,2025,the home,3,7,3,0,14,713.5,27273.0,31.5,2207.377715487036,0.0,0.0,0.0,27273.0,0.0,0.0,0.0,0.0,27273.0,2207.377715487036,787482.0,190911.0,220.5,440955,The Home,2.0886
Private,2025-08-07,The Home,Roadside Att…,6562,-0.7,-0.86,412.0,16.0,1574964,14,Roadside Attractions,"Los Angeles, California, United States",http://www.roadsideattractions.com/,2025-07-24,2025,the home,3,7,3,0,14,713.5,27273.0,31.5,2207.377715487036,0.0,0.0,0.0,27273.0,0.0,0.0,0.0,0.0,27273.0,2207.377715487036,787482.0,190911.0,220.5,926606,The Home,13.0442
Private,2025-08-07,The Home,Roadside Att…,6562,-0.7,-0.86,412.0,16.0,1574964,14,Roadside Attractions,"Los Angeles, California, United States",http://www.roadsideattractions.com/,2025-07-24,2025,the home,3,7,3,0,14,713.5,27273.0,31.5,2207.377715487036,0.0,0.0,0.0,27273.0,0.0,0.0,0.0,0.0,27273.0,2207.377715487036,787482.0,190911.0,220.5,1251294,The Home,0.0453
Private,2025-08-07,The Home,Roadside Att…,6562,-0.7,-0.86,412.0,16.0,1574964,14,Roadside Attractions,"Los Angeles, California, United States",http://www.roadsideattractions.com/,2025-07-24,2025,the home,3,7,3,0,14,713.5,27273.0,31.5,2207.377715487036,0.0,0.0,0.0,27273.0,0.0,0.0,0.0,0.0,27273.0,2207.377715487036,787482.0,190911.0,220.5,1492595,The Home,0.052
Private,2014-11-16,The Homesman,Roadside Att…,12817,-0.34,0.0,4.0,3204.0,45433,3,Roadside Attractions,"Los Angeles, California, United States",http://www.roadsideattractions.com/,2014-11-13,2014,the homesman,6,11,3,1,3,4.0,15144.333333333334,3786.0,11358.25,0.0,0.0,0.0,0.0,13220.0,19396.0,12817.0,15144.333333333334,0.0,11358.25,inf,106010.33333333334,26502.0,264656,The Homesman,5.2962
PARA,2005-07-04,The Honeymooners,Paramount Pi…,53098,0.0,0.0,365.0,145.0,12274330,25,Paramount Global,"1515 Broadway, New York City, New York, 10036, United States",http://www.paramount.com/,2005-06-09,2005,the honeymooners,0,6,3,0,25,1793.0,784000.1538461539,419.15384615384613,6845.694366982711,265399.0,312224.5,303125.0,281066.0,1370144.0,1681976.0,1041462.5,1364527.5,286405.28571428574,6845.694366982711,4091443.3333333335,5488001.076923077,2934.076923076923,21295,The Honeymooners,3.1374
PARA,2005-07-04,The Honeymooners,Paramount Pi…,53098,0.0,0.0,365.0,145.0,12274330,25,Paramount Global,"1515 Broadway, New York City, New York, 10036, United States",http://www.paramount.com/,2005-06-09,2005,the honeymooners,0,6,3,0,25,1793.0,784000.1538461539,419.15384615384613,6845.694366982711,265399.0,312224.5,303125.0,281066.0,1370144.0,1681976.0,1041462.5,1364527.5,286405.28571428574,6845.694366982711,4091443.3333333335,5488001.076923077,2934.076923076923,104390,The Honeymooners,0.6319
PARA,2005-07-04,The Honeymooners,Paramount Pi…,53098,0.0,0.0,365.0,145.0,12274330,25,Paramount Global,"1515 Broadway, New York City, New York, 10036, United States",http://www.paramount.com/,2005-06-09,2005,the honeymooners,0,6,3,0,25,1793.0,784000.1538461539,419.15384615384613,6845.694366982711,265399.0,312224.5,303125.0,281066.0,1370144.0,1681976.0,1041462.5,1364527.5,286405.28571428574,6845.694366982711,4091443.3333333335,5488001.076923077,2934.076923076923,765876,The Honeymooners,2.0862
PARA,2005-07-04,The Honeymooners,Paramount Pi…,53098,0.0,0.0,365.0,145.0,12274330,25,Paramount Global,"1515 Broadway, New York City, New York, 10036, United States",http://www.paramount.com/,2005-06-09,2005,the honeymooners,0,6,3,0,25,1793.0,784000.1538461539,419.15384615384613,6845.694366982711,265399.0,312224.5,303125.0,281066.0,1370144.0,1681976.0,1041462.5,1364527.5,286405.28571428574,6845.694366982711,4091443.3333333335,5488001.076923077,2934.076923076923,899269,The Honeymooners,0.386
PARA,2005-07-04,The Honeymooners,Paramount Pi…,53098,0.0,0.0,365.0,145.0,12274330,25,Paramount Global,"1515 Broadway, New York City, New York, 10036, United States",http://www.paramount.com/,2005-06-09,2005,the honeymooners,0,6,3,0,25,1793.0,784000.1538461539,419.15384615384613,6845.694366982711,265399.0,312224.5,303125.0,281066.0,1370144.0,1681976.0,1041462.5,1364527.5,286405.28571428574,6845.694366982711,4091443.3333333335,5488001.076923077,2934.076923076923,942780,The Honeymooners,3.1645
PARA,2005-07-04,The Honeymooners,Paramount Pi…,53098,0.0,0.0,365.0,145.0,12274330,25,Paramount Global,"1515 Broadway, New York City, New York, 10036, United States",http://www.paramount.com/,2005-06-09,2005,the honeymooners,0,6,3,0,25,1793.0,784000.1538461539,419.15384615384613,6845.694366982711,265399.0,312224.5,303125.0,281066.0,1370144.0,1681976.0,1041462.5,1364527.5,286405.28571428574,6845.694366982711,4091443.3333333335,5488001.076923077,2934.076923076923,986921,The Honeymooners,0.273
Private,2013-05-29,The Host,Open Road,3430,0.05,-0.67,59.0,58.0,26623701,62,Raven Capital Management,"Los Angeles, California, U.S",https://www.openroadfilms.com/,2013-03-28,2013,the host,2,3,3,0,62,1249.875,417398.265625,218.375,21301.090909090908,184676.4,205798.33333333334,160768.55555555556,184394.25,857840.2,841237.4444444445,438103.3333333333,717588.1785714285,183917.22222222222,21301.090909090908,3327962.625,2921787.859375,1528.625,72710,The Host,5.8841
Private,2013-05-29,The Host,Open Road,3430,0.05,-0.67,59.0,58.0,26623701,62,Raven Capital Management,"Los Angeles, California, U.S",https://www.openroadfilms.com/,2013-03-28,2013,the host,2,3,3,0,62,1249.875,417398.265625,218.375,21301.090909090908,184676.4,205798.33333333334,160768.55555555556,184394.25,857840.2,841237.4444444445,438103.3333333333,717588.1785714285,183917.22222222222,21301.090909090908,3327962.625,2921787.859375,1528.625,132295,The Host,1.4251
Private,2013-05-29,The Host,Open Road,3430,0.05,-0.67,59.0,58.0,26623701,62,Raven Capital Management,"Los Angeles, California, U.S",https://www.openroadfilms.com/,2013-03-28,2013,the host,2,3,3,0,62,1249.875,417398.265625,218.375,21301.090909090908,184676.4,205798.33333333334,160768.55555555556,184394.25,857840.2,841237.4444444445,438103.3333333333,717588.1785714285,183917.22222222222,21301.090909090908,3327962.625,2921787.859375,1528.625,363021,The Host,0.0981
Private,2013-05-29,The Host,Open Road,3430,0.05,-0.67,59.0,58.0,26623701,62,Raven Capital Management,"Los Angeles, California, U.S",https://www.openroadfilms.com/,2013-03-28,2013,the host,2,3,3,0,62,1249.875,417398.265625,218.375,21301.090909090908,184676.4,205798.33333333334,160768.55555555556,184394.25,857840.2,841237.4444444445,438103.3333333333,717588.1785714285,183917.22222222222,21301.090909090908,3327962.625,2921787.859375,1528.625,655977,The Host,2.5962
